user_id,event_id,event_type,event_sub_event,event_average_rating,clicks
US9BRW2,E10C100,Concerts,Cultural,4.38,124.1
US9BRW2,E12T100,Speed,Technical,3.99,255.5
UG04JCS,E05C121,Poetry,Cultural,4.36,133.8
UG04JCS,E07T100,Speed,Technical,3.41,170.1
UG04JCS,E03R100,Webinar,Career,3.96,77.0
UG04JCS,E05T100,Nimbus,Technical,3.94,225.6
UG04JCS,E11C100,Garba Night,Cultural,4.44,164.3
ULOVTAQ,E07T100,Nimbus,Technical,3.87,244.6
ULOVTAQ,E09M142,Poster Making,Competition,4.05,236.4
ULOVTAQ,E08T100,Nimbus,Technical,3.81,72.4
ULOVTAQ,E10M142,Poster Making,Competition,3.92,217.5
ULOVTAQ,E07T100,Nimbus,Technical,4.25,242.0
USNEDOX,E06R100,Webinar,Career,3.93,110.4
UG8FG2O,E03C100,Garba Night,Cultural,3.5,60.1
UG8FG2O,E06T100,Nimbus,Technical,4.39,10.8
UIB6QOY,E11C100,Garba Night,Cultural,4.54,140.8
ULGGJJG,E05R100,Webinar,Career,4.08,112.2
ULGGJJG,E03M100,Sketching,Competition,4.39,170.9
ULGGJJG,E01M100,Sketching,Competition,3.96,64.5
ULGGJJG,E01M100,Sketching,Competition,4.32,259.3
U010CFC,E03C121,Poetry,Cultural,3.88,84.7
UVDLUPG,E02M100,Sketching,Competition,4.7,75.7
UVDLUPG,E03C121,Poetry,Cultural,4.1,149.4
UVDLUPG,E10M142,Poster Making,Competition,4.02,154.7
UVDLUPG,E10M100,Sketching,Competition,4.3,72.4
UVDLUPG,E07C121,Poetry,Cultural,3.68,88.8
URE3SW0,E11R100,Webinar,Career,4.49,59.2
URE3SW0,E09C100,Concerts,Cultural,4.03,218.4
UQVZWH9,E08T100,Reload,Technical,3.54,233.3
UQVZWH9,E12M100,Sketching,Competition,4.03,144.1
UM2V3IZ,E04C100,Concerts,Cultural,3.54,217.1
UM2V3IZ,E06T100,Speed,Technical,4.46,223.4
UMQ43IX,E01R100,Webinar,Career,4.57,50.1
UR7VVU0,E01C100,Garba Night,Cultural,4.19,290.2
UR7VVU0,E03T100,Reload,Technical,3.46,248.1
UR7VVU0,E01M142,Poster Making,Competition,4.09,69.3
UR7VVU0,E09C121,Poetry,Cultural,3.85,64.0
UR7VVU0,E08C100,Concerts,Cultural,3.73,46.4
UKVDTFH,E10T100,Nimbus,Technical,4.02,50.1
UKVDTFH,E07M100,Sketching,Competition,4.49,227.0
UKVDTFH,E09C100,Garba Night,Cultural,4.02,146.2
UKVDTFH,E12M100,Sketching,Competition,3.45,237.1
UIK7O76,E09M142,Poster Making,Competition,3.72,226.4
UIK7O76,E06R100,Webinar,Career,4.22,185.3
UIK7O76,E04T100,Reload,Technical,4.46,209.0
UIK7O76,E01R100,Webinar,Career,3.99,15.3
UD4CZOY,E09R100,Webinar,Career,4.26,100.4
UKXF75P,E05M142,Poster Making,Competition,4.3,195.0
UCN7YQI,E03M100,Sketching,Competition,3.7,12.7
UR4GWBU,E09R100,Webinar,Career,4.56,19.6
UR4GWBU,E01M100,Sketching,Competition,4.03,257.0
UR4GWBU,E05M142,Poster Making,Competition,3.62,208.4
UR4GWBU,E11C121,Poetry,Cultural,3.42,87.0
UR4GWBU,E06M100,Sketching,Competition,3.3,209.5
U14CYRC,E04M142,Poster Making,Competition,3.7,239.8
U14CYRC,E03C100,Garba Night,Cultural,4.47,99.0
U14CYRC,E10M142,Poster Making,Competition,3.98,20.5
UGPG0AG,E12C100,Garba Night,Cultural,3.85,280.5
UGPG0AG,E10T100,Nimbus,Technical,4.39,110.1
UGPG0AG,E04T100,Nimbus,Technical,4.27,40.9
UGPG0AG,E02C100,Concerts,Cultural,4.76,152.6
UGPG0AG,E02C100,Concerts,Cultural,4.14,232.9
UVZZPM7,E01R100,Webinar,Career,2.83,74.3
UVZZPM7,E12R100,Webinar,Career,4.61,88.2
UVZZPM7,E03C100,Garba Night,Cultural,4.37,80.4
UVZZPM7,E03R100,Webinar,Career,3.6,297.6
UVZZPM7,E10R100,Webinar,Career,2.87,67.2
UK4P3QH,E02M142,Poster Making,Competition,4.61,176.9
UK4P3QH,E12C121,Poetry,Cultural,3.6,278.3
UK4P3QH,E04C100,Concerts,Cultural,3.87,52.6
UK4P3QH,E10C121,Poetry,Cultural,4.7,291.5
UZ804PF,E07C100,Concerts,Cultural,4.08,284.8
UZ804PF,E03M100,Sketching,Competition,4.69,266.5
UZ804PF,E04M142,Poster Making,Competition,4.69,72.2
UZ804PF,E05T100,Reload,Technical,4.55,193.9
UZ804PF,E11M100,Sketching,Competition,4.96,230.7
UR0DHWM,E11T100,Reload,Technical,3.37,295.9
UR0DHWM,E04M100,Sketching,Competition,4.45,62.3
UJJ0OSM,E05C121,Poetry,Cultural,4.37,232.1
UJJ0OSM,E03R100,Webinar,Career,3.58,108.3
UJJ0OSM,E11R100,Webinar,Career,4.35,60.9
UJJ0OSM,E07C100,Garba Night,Cultural,4.46,132.2
UPSM6X4,E10M100,Sketching,Competition,3.12,240.2
UVHRCUK,E11T100,Reload,Technical,4.99,144.8
UVHRCUK,E06C100,Garba Night,Cultural,3.74,165.9
UJARENT,E05R100,Webinar,Career,3.8,298.6
UJARENT,E03R100,Webinar,Career,4.93,125.7
UH9TRRX,E04T100,Speed,Technical,3.33,188.5
UH9TRRX,E07C100,Concerts,Cultural,3.93,115.9
UH9TRRX,E10M142,Poster Making,Competition,3.95,123.9
UH9TRRX,E05C100,Concerts,Cultural,3.49,211.7
UN8UZTK,E12R100,Webinar,Career,4.43,282.0
UN8UZTK,E10M142,Poster Making,Competition,3.99,167.3
UN8UZTK,E06M100,Sketching,Competition,3.45,232.8
UX8B8NZ,E11T100,Speed,Technical,3.11,35.9
UX8B8NZ,E01R100,Webinar,Career,3.7,71.2
UX8B8NZ,E07R100,Webinar,Career,3.96,155.6
UUXETUJ,E03T100,Speed,Technical,4.28,15.8
UUXETUJ,E10T100,Nimbus,Technical,4.44,83.3
UUXETUJ,E04C100,Concerts,Cultural,3.64,160.0
UUXETUJ,E08M100,Sketching,Competition,4.41,14.3
U3Y5Y6F,E02R100,Webinar,Career,4.3,86.7
U3Y5Y6F,E08R100,Webinar,Career,3.69,159.1
U3Y5Y6F,E02C121,Poetry,Cultural,3.48,176.2
UONSKN5,E06C121,Poetry,Cultural,4.5,278.5
UONSKN5,E06M142,Poster Making,Competition,4.51,197.2
U3GE6LY,E11M100,Sketching,Competition,3.66,130.3
U3GE6LY,E05C100,Concerts,Cultural,3.9,279.8
U3GE6LY,E10T100,Speed,Technical,4.35,237.6
U3GE6LY,E04R100,Webinar,Career,3.65,68.0
UM02HKV,E04M100,Sketching,Competition,4.37,47.9
UM02HKV,E02T100,Nimbus,Technical,4.2,206.0
UM02HKV,E06T100,Reload,Technical,4.61,172.4
U4M6822,E09T100,Reload,Technical,3.64,239.0
U4M6822,E11C100,Garba Night,Cultural,3.97,224.3
U4M6822,E11M142,Poster Making,Competition,4.19,191.3
U4M6822,E07T100,Nimbus,Technical,3.97,296.1
U9N3KEQ,E06T100,Nimbus,Technical,3.7,164.7
UQ9920V,E12M100,Sketching,Competition,3.7,42.8
UQ9920V,E12T100,Reload,Technical,3.9,250.2
UNBRE5K,E08M142,Poster Making,Competition,3.51,83.0
U3DGMKV,E11C100,Concerts,Cultural,4.24,235.4
UAUZGQS,E07C100,Concerts,Cultural,3.75,287.6
UY4H11T,E01M100,Sketching,Competition,3.06,212.1
U620IGI,E10T100,Reload,Technical,3.17,182.8
U0MMPKU,E05R100,Webinar,Career,4.3,143.5
U0MMPKU,E10T100,Nimbus,Technical,4.69,115.7
U0MMPKU,E02T100,Nimbus,Technical,4.48,112.4
U0MMPKU,E05M100,Sketching,Competition,3.76,194.5
UB2UHXA,E10R100,Webinar,Career,3.55,227.9
UB2UHXA,E03M142,Poster Making,Competition,4.36,206.8
UB2UHXA,E06T100,Reload,Technical,4.37,67.5
UB2UHXA,E04R100,Webinar,Career,4.19,153.3
UB2UHXA,E03M100,Sketching,Competition,3.96,239.6
UIP3TFY,E08M100,Sketching,Competition,4.19,148.0
UIP3TFY,E02C100,Garba Night,Cultural,3.91,165.6
UIP3TFY,E03R100,Webinar,Career,4.03,233.6
UIP3TFY,E07T100,Nimbus,Technical,4.05,201.8
UIP3TFY,E01R100,Webinar,Career,4.76,128.7
UI6RSKM,E09C121,Poetry,Cultural,3.2,269.7
UI6RSKM,E02M142,Poster Making,Competition,3.73,57.1
UI6RSKM,E09T100,Speed,Technical,4.04,298.7
UI6RSKM,E04T100,Reload,Technical,3.87,44.5
UI6RSKM,E08C100,Garba Night,Cultural,4.69,14.3
UQQYEOZ,E04C121,Poetry,Cultural,3.87,268.1
UQQYEOZ,E07R100,Webinar,Career,3.82,81.0
UQQYEOZ,E04R100,Webinar,Career,4.62,221.6
UOPFVWW,E01T100,Reload,Technical,3.9,245.2
UOPFVWW,E12M100,Sketching,Competition,4.13,259.1
UOPFVWW,E08C100,Concerts,Cultural,3.2,297.6
UOPFVWW,E12M100,Sketching,Competition,4.78,95.3
UOPFVWW,E01R100,Webinar,Career,3.42,216.0
UNMKQW8,E01M100,Sketching,Competition,3.97,43.5
UNMKQW8,E06T100,Nimbus,Technical,4.49,128.0
URKF433,E12M142,Poster Making,Competition,3.3,255.9
UE6NC39,E12C121,Poetry,Cultural,3.35,116.6
UE6NC39,E06R100,Webinar,Career,3.79,181.4
UNMVQLW,E08T100,Speed,Technical,4.43,156.1
UNMVQLW,E05R100,Webinar,Career,3.46,197.3
UNMVQLW,E03C121,Poetry,Cultural,4.26,292.1
UNMVQLW,E07M142,Poster Making,Competition,3.23,26.2
UK0735J,E01C121,Poetry,Cultural,3.53,176.4
UK0735J,E08T100,Speed,Technical,4.75,260.3
UK0735J,E04M100,Sketching,Competition,5.0,149.6
UDENQ8O,E04C100,Concerts,Cultural,4.32,32.8
UT0HAGK,E10M100,Sketching,Competition,3.82,172.6
UT0HAGK,E11M100,Sketching,Competition,3.98,106.3
UT0HAGK,E07M142,Poster Making,Competition,4.44,54.9
UT0HAGK,E03R100,Webinar,Career,3.51,256.2
UCKAYI3,E11C121,Poetry,Cultural,3.98,161.3
UCKAYI3,E01C121,Poetry,Cultural,3.53,280.7
U0KC3MF,E12R100,Webinar,Career,4.08,243.7
U0KC3MF,E05M142,Poster Making,Competition,3.99,211.0
UOYTB32,E09M142,Poster Making,Competition,4.39,11.5
UOYTB32,E11R100,Webinar,Career,3.31,134.1
UOYTB32,E10C100,Garba Night,Cultural,3.51,67.3
UOYTB32,E01M100,Sketching,Competition,4.02,274.1
UOYTB32,E08M100,Sketching,Competition,4.07,60.6
UKAY3NL,E12T100,Nimbus,Technical,4.03,93.0
UKAY3NL,E09C121,Poetry,Cultural,3.03,159.9
UKAY3NL,E05T100,Speed,Technical,3.71,86.4
UB85VZB,E11C100,Garba Night,Cultural,5.0,70.9
UB85VZB,E09T100,Reload,Technical,4.14,183.7
UB85VZB,E07R100,Webinar,Career,4.07,35.8
UB85VZB,E07R100,Webinar,Career,3.21,26.9
ULEPFOS,E06M100,Sketching,Competition,3.94,118.0
ULEPFOS,E08M100,Sketching,Competition,3.7,219.0
UQ79Z25,E11C100,Garba Night,Cultural,4.13,170.9
UQ79Z25,E06R100,Webinar,Career,3.79,132.6
UQ79Z25,E10M100,Sketching,Competition,4.23,174.1
U6MOO6Z,E05T100,Speed,Technical,3.8,116.0
UFHBTTS,E11M100,Sketching,Competition,4.96,281.5
UFHBTTS,E08R100,Webinar,Career,4.02,25.9
UFHBTTS,E12M100,Sketching,Competition,4.49,205.3
UFHBTTS,E02M142,Poster Making,Competition,3.73,268.5
U4S4WWS,E04C121,Poetry,Cultural,4.2,243.1
U4S4WWS,E03C121,Poetry,Cultural,3.87,63.4
U4S4WWS,E09C100,Garba Night,Cultural,3.49,95.8
U4S4WWS,E06T100,Reload,Technical,3.85,217.9
U4S4WWS,E06C121,Poetry,Cultural,4.73,34.4
UI26PJ1,E03T100,Nimbus,Technical,4.04,245.4
UI26PJ1,E08C121,Poetry,Cultural,4.6,218.5
UI26PJ1,E05T100,Nimbus,Technical,3.51,221.6
UI26PJ1,E11T100,Speed,Technical,3.96,39.1
UV1J2D0,E12M100,Sketching,Competition,4.35,218.2
UV1J2D0,E11T100,Nimbus,Technical,4.73,207.1
UV1J2D0,E07C100,Concerts,Cultural,3.8,251.0
UH6ICTA,E07T100,Nimbus,Technical,4.18,22.1
U02IRAU,E09C121,Poetry,Cultural,4.84,16.7
U02IRAU,E09R100,Webinar,Career,3.61,118.2
U02IRAU,E05M100,Sketching,Competition,3.35,53.1
UBV7ZM2,E06C121,Poetry,Cultural,4.05,171.9
UBV7ZM2,E01R100,Webinar,Career,3.54,276.0
UBV7ZM2,E10R100,Webinar,Career,3.9,123.5
UWZ20DY,E10T100,Reload,Technical,4.67,255.0
UWZ20DY,E02M100,Sketching,Competition,3.63,10.1
UWZ20DY,E06R100,Webinar,Career,3.82,58.9
UQZHYHN,E07C100,Garba Night,Cultural,4.81,18.8
UQZHYHN,E01R100,Webinar,Career,4.2,105.2
UQZHYHN,E04T100,Speed,Technical,3.91,273.4
UQZHYHN,E12T100,Speed,Technical,3.81,38.1
UQZHYHN,E08C121,Poetry,Cultural,4.53,185.9
UAZ4OZU,E08T100,Nimbus,Technical,3.43,140.9
UAZ4OZU,E07C121,Poetry,Cultural,4.07,282.2
UAZ4OZU,E05R100,Webinar,Career,3.91,45.5
UKBK041,E05M142,Poster Making,Competition,5.0,71.5
UKBK041,E11C100,Garba Night,Cultural,3.35,18.6
UKBK041,E07R100,Webinar,Career,4.33,135.8
UKBK041,E01C100,Garba Night,Cultural,3.92,90.6
UKBK041,E08C100,Concerts,Cultural,2.9,262.3
U9BPZI7,E08M142,Poster Making,Competition,3.99,185.4
U9BPZI7,E03R100,Webinar,Career,4.07,188.1
U9BPZI7,E05R100,Webinar,Career,5.0,164.3
U9BPZI7,E12M100,Sketching,Competition,3.98,36.6
U9BPZI7,E11M142,Poster Making,Competition,3.91,139.1
UY3VFLB,E12C100,Garba Night,Cultural,3.6,299.9
UHSK59S,E04T100,Speed,Technical,4.28,252.2
UX2KZ5H,E06R100,Webinar,Career,4.12,269.1
UX2KZ5H,E06M100,Sketching,Competition,4.36,248.7
UBJPZQF,E01C121,Poetry,Cultural,2.93,39.9
UBJPZQF,E09T100,Speed,Technical,4.4,76.0
UBJPZQF,E02C100,Garba Night,Cultural,4.3,10.9
UBJPZQF,E12T100,Speed,Technical,4.53,98.0
UX1QPOI,E10M142,Poster Making,Competition,4.28,41.5
UX1QPOI,E10R100,Webinar,Career,4.29,147.1
UX1QPOI,E07R100,Webinar,Career,3.94,206.4
UX1QPOI,E01T100,Reload,Technical,4.58,263.6
UX1QPOI,E09M100,Sketching,Competition,4.01,227.3
U1IRU2J,E03R100,Webinar,Career,4.09,282.2
UAJFPRM,E09C100,Garba Night,Cultural,4.38,25.6
UAJFPRM,E11M100,Sketching,Competition,5.0,13.5
UAJFPRM,E05T100,Nimbus,Technical,4.88,201.8
U9R42M5,E02M100,Sketching,Competition,4.09,93.9
U9R42M5,E09M142,Poster Making,Competition,3.98,83.5
U9R42M5,E01R100,Webinar,Career,3.79,106.0
URRJ72O,E07M142,Poster Making,Competition,3.7,88.2
UVFBBOV,E07R100,Webinar,Career,3.85,158.3
UPBJV1T,E05M100,Sketching,Competition,4.73,137.6
UPBJV1T,E09R100,Webinar,Career,3.41,158.6
UPBJV1T,E04R100,Webinar,Career,5.0,205.1
UPBJV1T,E01T100,Speed,Technical,3.73,122.3
UL825IP,E11C100,Garba Night,Cultural,3.57,82.9
UL825IP,E11C121,Poetry,Cultural,4.08,58.2
UL825IP,E09M100,Sketching,Competition,3.8,111.3
UN4FRT6,E09C100,Garba Night,Cultural,4.08,225.1
UN4FRT6,E02T100,Speed,Technical,4.03,229.4
UN4FRT6,E11R100,Webinar,Career,4.69,203.4
UN4FRT6,E06R100,Webinar,Career,4.19,77.9
UN4FRT6,E08T100,Speed,Technical,3.74,180.5
UD3YYTD,E06T100,Reload,Technical,3.73,175.5
UD3YYTD,E07M100,Sketching,Competition,3.29,150.4
UD3YYTD,E08M100,Sketching,Competition,3.93,169.5
UCOU6MP,E05C100,Concerts,Cultural,3.57,152.6
UCOU6MP,E09M142,Poster Making,Competition,3.69,174.0
UCOU6MP,E08R100,Webinar,Career,4.36,217.5
UCOU6MP,E10M100,Sketching,Competition,4.19,41.8
UCOU6MP,E11C100,Garba Night,Cultural,4.54,227.4
UH3FMX7,E10R100,Webinar,Career,3.38,49.4
UH3FMX7,E02M100,Sketching,Competition,3.52,29.3
UH3FMX7,E03T100,Nimbus,Technical,4.75,293.1
UERVIQR,E10M142,Poster Making,Competition,4.4,287.5
UERVIQR,E02T100,Speed,Technical,4.13,27.5
UERVIQR,E11M142,Poster Making,Competition,3.38,138.5
UERVIQR,E12R100,Webinar,Career,3.2,64.0
UERVIQR,E09R100,Webinar,Career,3.51,150.8
UR09DWA,E05M100,Sketching,Competition,3.64,250.8
UR09DWA,E06T100,Reload,Technical,3.31,285.7
UR09DWA,E11C100,Garba Night,Cultural,4.03,193.9
UR09DWA,E06C100,Garba Night,Cultural,3.61,112.6
UC7POPG,E07C121,Poetry,Cultural,4.03,185.0
UC7POPG,E08C100,Garba Night,Cultural,3.99,100.5
UXXPA47,E07C121,Poetry,Cultural,4.7,273.8
UXXPA47,E07T100,Nimbus,Technical,4.49,262.4
UXXPA47,E06C100,Garba Night,Cultural,3.55,171.9
UXXPA47,E06R100,Webinar,Career,3.6,104.2
UXXPA47,E03C121,Poetry,Cultural,3.84,95.1
UKVMAWK,E11C100,Concerts,Cultural,3.8,19.7
UKVMAWK,E07T100,Nimbus,Technical,3.84,246.6
UKVMAWK,E06T100,Reload,Technical,3.41,140.6
UKVMAWK,E06T100,Reload,Technical,4.58,104.3
UBXAM1X,E03T100,Reload,Technical,4.75,146.6
UBXAM1X,E08R100,Webinar,Career,3.96,247.4
UBXAM1X,E02M100,Sketching,Competition,4.46,46.1
UBXAM1X,E10C121,Poetry,Cultural,3.49,258.7
UBXAM1X,E02C100,Concerts,Cultural,4.32,270.3
UNXMVW8,E01T100,Reload,Technical,4.11,284.5
UNXMVW8,E08R100,Webinar,Career,3.97,125.3
UQ0ETYU,E10T100,Nimbus,Technical,4.82,73.0
UEPCYN1,E07R100,Webinar,Career,4.2,118.4
UEPCYN1,E12T100,Nimbus,Technical,3.87,106.5
UEPCYN1,E02T100,Reload,Technical,3.22,61.1
UEPCYN1,E12R100,Webinar,Career,3.78,186.1
UEPCYN1,E03R100,Webinar,Career,4.0,148.2
U5CPZ37,E01M142,Poster Making,Competition,4.4,261.1
U5CPZ37,E02R100,Webinar,Career,3.79,19.3
U5CPZ37,E10C100,Garba Night,Cultural,4.54,196.7
U5CPZ37,E08C100,Garba Night,Cultural,3.92,231.3
U5CPZ37,E07R100,Webinar,Career,5.0,230.3
UMZ3DUG,E08C100,Concerts,Cultural,4.3,267.0
U5S1H84,E03R100,Webinar,Career,4.01,221.4
U5S1H84,E03M100,Sketching,Competition,4.48,279.1
U5S1H84,E03C100,Garba Night,Cultural,3.87,106.5
U5S1H84,E10T100,Speed,Technical,3.32,155.9
U5S1H84,E04C121,Poetry,Cultural,4.28,14.1
UCAA5TP,E08T100,Nimbus,Technical,4.12,12.0
UI08G37,E10R100,Webinar,Career,4.1,79.6
UI08G37,E05T100,Speed,Technical,3.75,39.2
UI08G37,E06C100,Concerts,Cultural,3.31,85.5
UI08G37,E08R100,Webinar,Career,3.78,61.3
UI08G37,E09C121,Poetry,Cultural,3.62,18.3
UIWYPWK,E04T100,Nimbus,Technical,4.18,273.7
UIWYPWK,E03T100,Reload,Technical,3.81,12.4
UY6SJA9,E09T100,Nimbus,Technical,4.18,223.5
UY6SJA9,E08R100,Webinar,Career,4.19,54.1
UY6SJA9,E06M100,Sketching,Competition,3.96,274.5
UKCCS6Z,E02T100,Nimbus,Technical,4.98,268.9
UKCCS6Z,E07M100,Sketching,Competition,3.83,199.6
UKCCS6Z,E03C121,Poetry,Cultural,4.25,204.9
UKCCS6Z,E01R100,Webinar,Career,4.25,11.5
UKCCS6Z,E03C121,Poetry,Cultural,4.1,295.6
U01O9DS,E09C121,Poetry,Cultural,3.58,264.6
UMYH7FW,E02M100,Sketching,Competition,4.52,269.6
UMYH7FW,E12R100,Webinar,Career,3.32,201.2
UMYH7FW,E08R100,Webinar,Career,3.95,110.0
UMYH7FW,E03M100,Sketching,Competition,4.35,269.2
U7Q8WDM,E12T100,Nimbus,Technical,3.98,94.5
U7Q8WDM,E07T100,Speed,Technical,4.09,173.2
U7Q8WDM,E10C121,Poetry,Cultural,3.98,38.9
UBIF18X,E09C100,Garba Night,Cultural,3.58,277.4
UBIF18X,E05M142,Poster Making,Competition,4.5,50.8
UBIF18X,E07M100,Sketching,Competition,4.21,75.2
UBIF18X,E03T100,Speed,Technical,4.03,171.9
UBIF18X,E10R100,Webinar,Career,3.1,231.6
U9YQYGT,E09R100,Webinar,Career,3.73,189.6
U3UZ8QU,E05C121,Poetry,Cultural,3.74,77.3
U3UZ8QU,E01T100,Nimbus,Technical,3.98,10.3
U3UZ8QU,E04T100,Reload,Technical,4.94,229.6
USM9CZ3,E10R100,Webinar,Career,3.92,295.7
USM9CZ3,E05M100,Sketching,Competition,5.0,244.9
USM9CZ3,E12T100,Nimbus,Technical,3.4,143.5
USM9CZ3,E12M142,Poster Making,Competition,4.02,272.1
USM9CZ3,E06M142,Poster Making,Competition,3.04,128.9
U7GV620,E06C100,Concerts,Cultural,3.81,162.2
U7GV620,E05R100,Webinar,Career,3.62,148.4
U0QLFXO,E07T100,Nimbus,Technical,3.38,139.8
U0QLFXO,E09R100,Webinar,Career,3.99,234.8
U0QLFXO,E07T100,Reload,Technical,3.95,162.8
U0QLFXO,E04C100,Concerts,Cultural,3.0,101.8
U3GQQQG,E03M142,Poster Making,Competition,3.64,84.9
UIKNCHU,E08R100,Webinar,Career,4.47,20.9
UIKNCHU,E03C100,Garba Night,Cultural,4.1,179.1
UIKNCHU,E05T100,Reload,Technical,4.02,76.7
UIKNCHU,E01M142,Poster Making,Competition,4.61,53.0
U213NEW,E02R100,Webinar,Career,3.86,199.6
UO8UN28,E03R100,Webinar,Career,3.86,207.6
UJ7T9SX,E01R100,Webinar,Career,3.48,228.1
UJ7T9SX,E06C100,Concerts,Cultural,4.37,156.0
ULRDSP3,E12T100,Speed,Technical,4.53,269.3
ULRDSP3,E12M142,Poster Making,Competition,4.09,281.5
UXUBYIC,E09R100,Webinar,Career,5.0,244.1
UXUBYIC,E06T100,Nimbus,Technical,3.4,194.3
UWSY6AO,E06T100,Nimbus,Technical,4.39,98.1
UKWMFJG,E02R100,Webinar,Career,4.55,295.1
UZTS41C,E08R100,Webinar,Career,4.46,89.5
UZTS41C,E07M142,Poster Making,Competition,3.65,68.8
UZTS41C,E09C121,Poetry,Cultural,3.9,138.2
UZTS41C,E07T100,Nimbus,Technical,3.61,26.5
UBEZGE7,E05C100,Garba Night,Cultural,4.05,293.8
UBEZGE7,E02R100,Webinar,Career,4.11,180.6
UN6ZAQJ,E08M100,Sketching,Competition,3.94,171.5
UN6ZAQJ,E05R100,Webinar,Career,3.61,200.2
UN6ZAQJ,E06T100,Nimbus,Technical,3.16,154.1
UN6ZAQJ,E07M142,Poster Making,Competition,4.39,19.3
UN6ZAQJ,E06M142,Poster Making,Competition,3.47,187.6
U7KOQHW,E06C100,Garba Night,Cultural,3.49,217.7
U7KOQHW,E02M142,Poster Making,Competition,3.04,130.9
U7KOQHW,E10T100,Reload,Technical,4.96,229.6
U7KOQHW,E04T100,Reload,Technical,3.3,75.8
U7KOQHW,E02M142,Poster Making,Competition,3.65,74.2
UXTKQ9B,E03C100,Concerts,Cultural,3.08,56.8
UXTKQ9B,E11M100,Sketching,Competition,3.74,117.9
UT4O82E,E10R100,Webinar,Career,3.22,255.6
UT4O82E,E11C100,Garba Night,Cultural,3.07,250.1
UT4O82E,E12C100,Concerts,Cultural,4.11,121.0
UT4O82E,E05M142,Poster Making,Competition,4.85,180.8
UT4O82E,E06M100,Sketching,Competition,4.17,219.0
UKQJNLA,E12C121,Poetry,Cultural,3.72,79.9
UME9AI2,E07T100,Speed,Technical,4.56,58.8
U2UCU0W,E04R100,Webinar,Career,4.12,291.9
U2UCU0W,E09R100,Webinar,Career,4.37,189.1
UTODJGL,E03R100,Webinar,Career,4.36,294.6
UTODJGL,E06R100,Webinar,Career,3.56,107.9
UTODJGL,E05R100,Webinar,Career,4.1,213.9
URVH1XF,E05T100,Speed,Technical,3.89,74.6
URVH1XF,E01R100,Webinar,Career,3.93,85.7
URVH1XF,E12R100,Webinar,Career,3.88,158.5
URVH1XF,E08T100,Reload,Technical,4.42,102.7
UOVKO75,E02C100,Concerts,Cultural,4.01,58.6
UOVKO75,E02M142,Poster Making,Competition,3.99,86.2
UOVKO75,E05C121,Poetry,Cultural,3.6,20.4
UOVKO75,E03T100,Speed,Technical,4.16,214.3
UOVKO75,E02T100,Speed,Technical,3.58,152.7
ULMP85Q,E12M142,Poster Making,Competition,4.14,37.3
ULMP85Q,E08T100,Reload,Technical,3.49,59.8
ULMP85Q,E03C100,Garba Night,Cultural,4.74,39.7
ULMP85Q,E12M100,Sketching,Competition,4.5,187.7
ULMP85Q,E07M100,Sketching,Competition,3.91,37.3
U5N89ZA,E11M142,Poster Making,Competition,3.45,228.7
UFEX8VY,E05M142,Poster Making,Competition,3.43,15.9
UFEX8VY,E06C100,Garba Night,Cultural,4.22,82.3
UFEX8VY,E07M142,Poster Making,Competition,3.93,268.3
UFEX8VY,E12R100,Webinar,Career,4.12,218.4
UFEX8VY,E09T100,Speed,Technical,4.03,31.2
UGF7M2R,E07M100,Sketching,Competition,4.23,248.1
UGF7M2R,E04R100,Webinar,Career,4.14,153.0
UGF7M2R,E01T100,Speed,Technical,4.45,255.6
UGF7M2R,E07M100,Sketching,Competition,3.49,184.2
UGF7M2R,E06R100,Webinar,Career,3.66,207.7
U0TL00U,E07C121,Poetry,Cultural,4.26,298.1
U0TL00U,E05M142,Poster Making,Competition,3.99,77.4
U0TL00U,E12M142,Poster Making,Competition,4.32,190.9
U0TL00U,E01M100,Sketching,Competition,3.6,143.5
U5GX64Q,E10R100,Webinar,Career,3.92,21.4
U5GX64Q,E07R100,Webinar,Career,3.6,14.2
U5GX64Q,E10T100,Speed,Technical,3.77,44.6
U5GX64Q,E02R100,Webinar,Career,3.98,198.2
UKJENWX,E07T100,Nimbus,Technical,4.39,174.5
UR7KI11,E03T100,Reload,Technical,3.81,170.5
UFCVEDE,E06T100,Speed,Technical,3.66,19.2
UFCVEDE,E03C121,Poetry,Cultural,3.73,146.1
UFCVEDE,E05T100,Reload,Technical,3.45,278.1
UFCVEDE,E02R100,Webinar,Career,3.88,125.3
UHWM8MH,E05M100,Sketching,Competition,4.49,191.2
UHWM8MH,E09C100,Garba Night,Cultural,3.22,236.1
UHWM8MH,E08R100,Webinar,Career,4.07,237.3
UHWM8MH,E06C121,Poetry,Cultural,4.23,160.6
UZC2IQQ,E03R100,Webinar,Career,3.66,258.8
UNKLYTR,E02C100,Garba Night,Cultural,4.54,123.5
UNKLYTR,E01C121,Poetry,Cultural,4.17,267.7
UNKLYTR,E06C100,Garba Night,Cultural,4.57,79.7
UEZ355E,E11T100,Nimbus,Technical,4.64,91.3
UEZ355E,E12T100,Speed,Technical,3.17,25.4
UEZ355E,E06M142,Poster Making,Competition,3.89,240.7
UEZ355E,E03M142,Poster Making,Competition,4.4,130.9
UIBSXBJ,E01M142,Poster Making,Competition,4.07,76.4
UIBSXBJ,E04M100,Sketching,Competition,3.93,77.2
